Feature ID	domain	phyla	class	order	family	genus	specie
652b9c32d1d045703d552eb861566b71	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Ciliophora	D_6__Choreotrichia	D_7__Pelagostrobilidium	D_8__uncultured ciliate
f54c38b40c0d953cf20a9a2505017c65	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Mediophyceae	D_7__Chaetoceros	D_8__uncultured marine eukaryote
a763135ccd3f7604f7896dfec4af5eb8	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Ciliophora	D_5__Spirotrichea	D_6__Oligotrichia	
ad6772297870d28c30abdbc1daace9ba	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group I	
05e2c6d11aa102c62a321842fb886c52	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_4__Dinophyceae	D_5__uncultured	
d3b2f214bebf8ce82a097b0187533701	D_0__Eukaryota	D_1__Haptophyta	D_2__Prymnesiophyceae	D_3__Prymnesiales	D_4__Chrysochromulina	Ambiguous_taxa	Ambiguous_taxa
47c287632a9b7bddcfd68c709d994faa	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_6__Gymnodinium clade	D_7__Gymnodinium	D_8__uncultured eukaryote
99c38791edd6f990fef36d5227d89a14	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_5__Gymnodiniphycidae	D_6__Gyrodinium	Ambiguous_taxa
2f7be11f6a149dcd15df4e2beca8e758	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_4__Prasinophytae	Ambiguous_taxa	Ambiguous_taxa
0dad7af420137a34531c01914a569f9c	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_5__Mamiellales	D_6__Micromonas	D_7__uncultured eukaryote
b0d5ad2b3c675a40f58fb57a34b4dee7	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta			
1efb03fb25e0087c8a42a08b55562faf	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Metazoa (Animalia)	D_9__Copepoda	D_10__Calanoida	D_11__Calanus finmarchicus
d1ec5c91dff491ba7a9e7f43549a2b81	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_4__Prasinophytae	D_5__uncultured Chlorophyta	D_6__uncultured Chlorophyta
8a905adcf54d330c6c345c634872104e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Ciliophora	D_6__Oligotrichia	D_7__Strombidium	D_8__uncultured eukaryote
3588da5363a807e48faaf6a8ca04ca0b	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Metazoa (Animalia)	D_9__Copepoda	D_10__Calanoida	D_11__Calanus finmarchicus
8c5cb3c7560f02efee1a7c0f77aef54b	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_6__Kareniaceae	D_7__Karlodinium	D_8__uncultured marine picoplankton
721878d44dfd410ed4dc14233291ab26	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_5__Sarcinochrysidales	D_6__SS1-E01-69	
35b2f424e4fc5cb49022a8504186f77e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Ciliophora	D_6__Oligotrichia	Ambiguous_taxa	Ambiguous_taxa
7cb366d6eb0bebaf102ae463247806f7	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_6__Incertae Sedis	D_7__Cochlodinium	D_8__Cochlodinium fulvescens
9226638f574eeba5dd5da53ea88c290f	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_5__Gymnodiniphycidae	D_6__Gyrodinium	
ffa210a4ecbd24328204cb526eb117e2	D_0__Eukaryota	D_1__Haptophyta	D_2__Prymnesiophyceae	D_3__Prymnesiales	D_4__Chrysoculter		
d9c599ad3fa652a8df1b2e2e8347e70c	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata			
93a05897a47f8ac6e450d9aab3355cd3	D_0__Eukaryota	D_1__Haptophyta	D_2__Prymnesiophyceae	D_3__Prymnesiales			
ba9d936ec507bc26c03d5ef1d9e6298b	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_4__Incertae Sedis	D_5__Haplozoon	D_6__uncultured Scrippsiella
ac633da5cda9a67722a1bf9816e22643	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Choanoflagellida	D_5__Codosigidae	D_6__Lagenoeca	D_7__uncultured eukaryote
497eef69a5cbe6cd4dfa6abcfba09093	D_0__Eukaryota	D_1__SAR	D_2__Rhizaria	D_3__Cercozoa	D_6__Protaspidae	D_7__Protaspis	
4b06bddbd8e85d5fd9074cbe16997007	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_6__Kareniaceae	D_7__Karlodinium	Ambiguous_taxa
1db423c6e9806698623b0cfa4df3f9d0	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Ciliophora	D_6__Choreotrichia	D_7__uncultured	D_8__uncultured eukaryote
446d9590a3eb6a7cfcdec0415da70bee	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_5__Gymnodiniphycidae	D_6__Katodinium	D_7__uncultured eukaryote
